Duplication_Level	Percentage_of_deduplicated	Percentage_of_total	Library
3	3.0008987305049537	7.309303381490843	WUB_TM17_R1_rmphix_fastqc
4	0.6768502608827358	2.198143220825792	WUB_TM17_R1_rmphix_fastqc
5	0.16039589757039363	0.6511284239456621	WUB_TM17_R1_rmphix_fastqc
6	0.05236070765249191	0.255070451802426	WUB_TM17_R1_rmphix_fastqc
7	0.011142173121524632	0.06332443676790198	WUB_TM17_R1_rmphix_fastqc
8	0.0034077232069133754	0.02213388720854794	WUB_TM17_R1_rmphix_fastqc
9	0.0011025116697231676	0.008056178831084379	WUB_TM17_R1_rmphix_fastqc
>10	0.0012182461591159599	0.011102569832460869	WUB_TM17_R1_rmphix_fastqc
>50	0.0	0.0	WUB_TM17_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM17_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM17_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM17_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM17_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM17_R1_rmphix_fastqc
1	81.98159306401384	66.5614031084503	WUB_TM17_R2_rmphix_fastqc
2	14.156525818075377	22.98755577624208	WUB_TM17_R2_rmphix_fastqc
3	2.953208742776678	7.1931897238641245	WUB_TM17_R2_rmphix_fastqc
4	0.6756427072733152	2.1942353113820796	WUB_TM17_R2_rmphix_fastqc
5	0.1679873328922239	0.681950189295657	WUB_TM17_R2_rmphix_fastqc
6	0.048629847732252596	0.23689738955047418	WUB_TM17_R2_rmphix_fastqc
7	0.0109607484602152	0.06229373430725246	WUB_TM17_R2_rmphix_fastqc
8	0.003096640923540193	0.02011346763002667	WUB_TM17_R2_rmphix_fastqc
9	0.001377566215546627	0.01006609692238919	WUB_TM17_R2_rmphix_fastqc
>10	9.625617447137693E-4	0.0090838701256521	WUB_TM17_R2_rmphix_fastqc
>50	0.0	0.0	WUB_TM17_R2_rmphix_fastqc
>100	1.2675556368195772E-5	0.0011011764720597385	WUB_TM17_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM17_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM17_R2_rmphix_fastqc
>5k	0.0	0.0	WUB_TM17_R2_rmphix_fastqc
>10k+	2.294335946751027E-6	0.04211015575786487	WUB_TM17_R2_rmphix_fastqc
1	81.9248976314639	66.52252376671852	WUB_TM18_R1_rmphix_fastqc
2	14.214880412653097	23.084794670005383	WUB_TM18_R1_rmphix_fastqc
3	2.9704511986487674	7.235965482028248	WUB_TM18_R1_rmphix_fastqc
4	0.6560610722903221	2.130870567342176	WUB_TM18_R1_rmphix_fastqc
5	0.17247318365685418	0.7002359350235099	WUB_TM18_R1_rmphix_fastqc
6	0.042456791662269934	0.2068479556813455	WUB_TM18_R1_rmphix_fastqc
7	0.012554124527061101	0.07135711486451941	WUB_TM18_R1_rmphix_fastqc
8	0.003406854749730713	0.022130764406026352	WUB_TM18_R1_rmphix_fastqc
9	9.644309412441753E-4	0.007048009073992561	WUB_TM18_R1_rmphix_fastqc
>10	0.0018542994067491105	0.018225734856281053	WUB_TM18_R1_rmphix_fastqc
>50	0.0	0.0	WUB_TM18_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM18_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM18_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM18_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM18_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM18_R1_rmphix_fastqc
1	81.92600645421294	66.5014118837272	WUB_TM18_R2_rmphix_fastqc
2	14.235789207787999	23.11110043246458	WUB_TM18_R2_rmphix_fastqc
3	2.94072065531329	7.161172037963413	WUB_TM18_R2_rmphix_fastqc
4	0.6652891410306057	2.160128101162791	WUB_TM18_R2_rmphix_fastqc
5	0.16950059984899443	0.6879396233842152	WUB_TM18_R2_rmphix_fastqc
6	0.04224886797242558	0.20576684930144082	WUB_TM18_R2_rmphix_fastqc
7	0.013791269541100349	0.07836305650579373	WUB_TM18_R2_rmphix_fastqc
8	0.0038712641244043615	0.025139224155064106	WUB_TM18_R2_rmphix_fastqc
9	0.0013777018728127887	0.010064839151326017	WUB_TM18_R2_rmphix_fastqc
>10	0.0013451619674911546	0.013145927759852061	WUB_TM18_R2_rmphix_fastqc
>50	0.0	0.0	WUB_TM18_R2_rmphix_fastqc
>100	5.7433567627759795E-5	0.008221923474755163	WUB_TM18_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM18_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM18_R2_rmphix_fastqc
>5k	0.0	0.0	WUB_TM18_R2_rmphix_fastqc
>10k+	2.242760316095253E-6	0.03754610094957902	WUB_TM18_R2_rmphix_fastqc
1	81.74673614910826	66.22187902165064	WUB_TM19_R1_rmphix_fastqc
2	14.34900975297242	23.24786120411219	WUB_TM19_R1_rmphix_fastqc
3	2.9692392179054847	7.2160165483239	WUB_TM19_R1_rmphix_fastqc
4	0.6965956743536778	2.2572093589112727	WUB_TM19_R1_rmphix_fastqc
5	0.16248238442306517	0.6581234500168439	WUB_TM19_R1_rmphix_fastqc
6	0.05412805685634742	0.26309025668840735	WUB_TM19_R1_rmphix_fastqc
7	0.01453409624967405	0.08241706595423606	WUB_TM19_R1_rmphix_fastqc
8	0.00450173505142136	0.029174337032268318	WUB_TM19_R1_rmphix_fastqc
9	0.0013811122847299008	0.010069376399454823	WUB_TM19_R1_rmphix_fastqc
>10	0.0013918207949072784	0.014159380910771567	WUB_TM19_R1_rmphix_fastqc
>50	0.0	0.0	WUB_TM19_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM19_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM19_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM19_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM19_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM19_R1_rmphix_fastqc
1	81.85444919946774	66.34207876716742	WUB_TM19_R2_rmphix_fastqc
2	14.234175667168197	23.073267550693163	WUB_TM19_R2_rmphix_fastqc
3	2.9706328067378807	7.222989986995756	WUB_TM19_R2_rmphix_fastqc
4	0.7090347745599431	2.2986577429842345	WUB_TM19_R2_rmphix_fastqc
5	0.15542606459956243	0.6298550855194119	WUB_TM19_R2_rmphix_fastqc
6	0.054911659948448724	0.26703156921807886	WUB_TM19_R2_rmphix_fastqc
7	0.014699890174222345	0.08339862975576866	WUB_TM19_R2_rmphix_fastqc
8	0.004032896969835084	0.02614892859697207	WUB_TM19_R2_rmphix_fastqc
9	0.001380037417574277	0.010066538442121936	WUB_TM19_R2_rmphix_fastqc
>10	0.001176522857608156	0.012131851283083559	WUB_TM19_R2_rmphix_fastqc
>50	6.667837387636176E-5	0.00429736547885399	WUB_TM19_R2_rmphix_fastqc
>100	1.1528987805638458E-5	0.001111949147858538	WUB_TM19_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM19_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM19_R2_rmphix_fastqc
>5k	0.0	0.0	WUB_TM19_R2_rmphix_fastqc
>10k+	2.2727372972027208E-6	0.028964034717266586	WUB_TM19_R2_rmphix_fastqc
1	82.24014674950585	66.98539934092092	WUB_TM20_R1_rmphix_fastqc
2	13.974851764915993	22.76530534543814	WUB_TM20_R1_rmphix_fastqc
3	2.8919383262031144	7.066535675334043	WUB_TM20_R1_rmphix_fastqc
4	0.6579997278589372	2.1437887104506186	WUB_TM20_R1_rmphix_fastqc
5	0.1676307933273251	0.682684557158437	WUB_TM20_R1_rmphix_fastqc
6	0.046391516653247394	0.2267180489242572	WUB_TM20_R1_rmphix_fastqc
7	0.013205328929695469	0.0752910818769213	WUB_TM20_R1_rmphix_fastqc
8	0.006012639513772402	0.0391788268714844	WUB_TM20_R1_rmphix_fastqc
9	0.001097090613157397	0.008042318765970469	WUB_TM20_R1_rmphix_fastqc
>10	7.260624788767608E-4	0.007056094259204336	WUB_TM20_R1_rmphix_fastqc
>50	0.0	0.0	WUB_TM20_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM20_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM20_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM20_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM20_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM20_R1_rmphix_fastqc
1	82.13804217960005	66.8235962492004	WUB_TM20_R2_rmphix_fastqc
2	14.076511886573451	22.90395831078317	WUB_TM20_R2_rmphix_fastqc
3	2.889742611228958	7.052870572248679	WUB_TM20_R2_rmphix_fastqc
4	0.6592362700603205	2.1452928350552116	WUB_TM20_R2_rmphix_fastqc
5	0.16680370163268227	0.6785177072033253	WUB_TM20_R2_rmphix_fastqc
6	0.04849010248187102	0.236695417447069	WUB_TM20_R2_rmphix_fastqc
7	0.014099040377911173	0.08029215083532787	WUB_TM20_R2_rmphix_fastqc
8	0.0049381330242314015	0.032139437335460375	WUB_TM20_R2_rmphix_fastqc
9	0.0013726676495730652	0.010050632779748884	WUB_TM20_R2_rmphix_fastqc
>10	7.045819296741055E-4	0.007057380074161599	WUB_TM20_R2_rmphix_fastqc
>50	2.8178431751146784E-5	0.002131067610409081	WUB_TM20_R2_rmphix_fastqc
>100	2.891863378551696E-5	0.0033211760767389003	WUB_TM20_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM20_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM20_R2_rmphix_fastqc
>5k	0.0	0.0	WUB_TM20_R2_rmphix_fastqc
>10k+	1.728375738063245E-6	0.024077063350316712	WUB_TM20_R2_rmphix_fastqc
1	80.30209819846603	63.812080285267136	WUB_TM21_R1_rmphix_fastqc
2	15.145009784802069	24.06997082244128	WUB_TM21_R1_rmphix_fastqc
3	3.4127863507535503	8.135914309705152	WUB_TM21_R1_rmphix_fastqc
4	0.8305742583379844	2.640064080265943	WUB_TM21_R1_rmphix_fastqc
5	0.21928596891737703	0.8712782211122572	WUB_TM21_R1_rmphix_fastqc
6	0.062173489104988	0.2964370620984693	WUB_TM21_R1_rmphix_fastqc
7	0.016457012746987517	0.09154298200897383	WUB_TM21_R1_rmphix_fastqc
8	0.0072869955432184035	0.046324901099644655	WUB_TM21_R1_rmphix_fastqc
9	0.002255438376772756	0.016130561492832887	WUB_TM21_R1_rmphix_fastqc
>10	0.002072502951021804	0.02025677450833486	WUB_TM21_R1_rmphix_fastqc
>50	0.0	0.0	WUB_TM21_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM21_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM21_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM21_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM21_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM21_R1_rmphix_fastqc
1	80.43382669856393	63.98894688589611	WUB_TM21_R2_rmphix_fastqc
2	15.044678873435446	23.93751974416038	WUB_TM21_R2_rmphix_fastqc
3	3.3979543270517434	8.109704382309225	WUB_TM21_R2_rmphix_fastqc
4	0.8136640057747014	2.5892341561022567	WUB_TM21_R2_rmphix_fastqc
5	0.2194840989788779	0.8730503650219179	WUB_TM21_R2_rmphix_fastqc
6	0.06313886495812711	0.301379877750874	WUB_TM21_R2_rmphix_fastqc
7	0.0151698327179391	0.08447828008802491	WUB_TM21_R2_rmphix_fastqc
8	0.00806774832921848	0.051346229865386284	WUB_TM21_R2_rmphix_fastqc
9	0.001548441361767582	0.011086730858007971	WUB_TM21_R2_rmphix_fastqc
>10	0.0024396306153776307	0.02327698457805224	WUB_TM21_R2_rmphix_fastqc
>50	1.5200452852743813E-5	0.0011004343809622248	WUB_TM21_R2_rmphix_fastqc
>100	9.539830989610852E-6	0.0011763555627070231	WUB_TM21_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM21_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM21_R2_rmphix_fastqc
>5k	0.0	0.0	WUB_TM21_R2_rmphix_fastqc
>10k+	2.7379289762063768E-6	0.027699573426064224	WUB_TM21_R2_rmphix_fastqc
1	82.90680803740273	68.06380267723907	WUB_TM22_R1_rmphix_fastqc
2	13.50814718516756	22.17950217385188	WUB_TM22_R1_rmphix_fastqc
3	2.7540820340971908	6.783036299304361	WUB_TM22_R1_rmphix_fastqc
4	0.6257899311531456	2.055013015201114	WUB_TM22_R1_rmphix_fastqc
5	0.14177844429108338	0.581977541082074	WUB_TM22_R1_rmphix_fastqc
6	0.04546981757598546	0.22397548026688346	WUB_TM22_R1_rmphix_fastqc
7	0.011546031613946973	0.066352424518095	WUB_TM22_R1_rmphix_fastqc
8	0.003830486904029513	0.02515764492353801	WUB_TM22_R1_rmphix_fastqc
9	0.0013632591773680897	0.010072724455150957	WUB_TM22_R1_rmphix_fastqc
>10	0.0011847726169649207	0.011110019157827002	WUB_TM22_R1_rmphix_fastqc
>50	0.0	0.0	WUB_TM22_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM22_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM22_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM22_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM22_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM22_R1_rmphix_fastqc
1	82.97941816058794	68.16119585546836	WUB_TM22_R2_rmphix_fastqc
2	13.453707359027625	22.102367131718164	WUB_TM22_R2_rmphix_fastqc
3	2.7391671903764907	6.750044124778018	WUB_TM22_R2_rmphix_fastqc
4	0.6207798369544931	2.0396911421043455	WUB_TM22_R2_rmphix_fastqc
5	0.14143578886148628	0.5808929924588984	WUB_TM22_R2_rmphix_fastqc
6	0.04666082711180606	0.2299696367639674	WUB_TM22_R2_rmphix_fastqc
7	0.011363204601856233	0.06533797682694863	WUB_TM22_R2_rmphix_fastqc
8	0.004593396682095423	0.030184970473930962	WUB_TM22_R2_rmphix_fastqc
9	0.0016347767850031206	0.01208558806308253	WUB_TM22_R2_rmphix_fastqc
>10	0.0011992721146678088	0.011105565296213024	WUB_TM22_R2_rmphix_fastqc
>50	3.784603737535824E-5	0.00213459155716377	WUB_TM22_R2_rmphix_fastqc
>100	0.0	0.0	WUB_TM22_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM22_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM22_R2_rmphix_fastqc
>5k	2.3408591596462714E-6	0.014990424490922619	WUB_TM22_R2_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM22_R2_rmphix_fastqc
1	82.35292176703736	67.15778127376626	WUB_TM23_R1_rmphix_fastqc
2	13.875161114009101	22.63004190352511	WUB_TM23_R1_rmphix_fastqc
3	2.877662834914639	7.040094526100842	WUB_TM23_R1_rmphix_fastqc
4	0.6722021875784122	2.192690023207285	WUB_TM23_R1_rmphix_fastqc
5	0.16407289863652286	0.6689970193622692	WUB_TM23_R1_rmphix_fastqc
6	0.038365397202719684	0.18771901944972874	WUB_TM23_R1_rmphix_fastqc
7	0.013200208262671015	0.07535223719763838	WUB_TM23_R1_rmphix_fastqc
8	0.003545059441243212	0.023127614316441177	WUB_TM23_R1_rmphix_fastqc
9	0.0015083560044646977	0.011070409696650489	WUB_TM23_R1_rmphix_fastqc
>10	0.0013601769128835175	0.01312597337780308	WUB_TM23_R1_rmphix_fastqc
>50	0.0	0.0	WUB_TM23_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM23_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM23_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM23_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM23_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM23_R1_rmphix_fastqc
1	82.38059773546263	67.19161140474992	WUB_TM23_R2_rmphix_fastqc
2	13.874198983245261	22.632265661094916	WUB_TM23_R2_rmphix_fastqc
3	2.853001467349375	6.980931355228556	WUB_TM23_R2_rmphix_fastqc
4	0.6764947999655451	2.2070621950368237	WUB_TM23_R2_rmphix_fastqc
5	0.15637438465903067	0.6377136835912685	WUB_TM23_R2_rmphix_fastqc
6	0.038347521504790205	0.18766300566736366	WUB_TM23_R2_rmphix_fastqc
7	0.015129190498773855	0.08637814021311888	WUB_TM23_R2_rmphix_fastqc
8	0.002773103189027433	0.01809448117487444	WUB_TM23_R2_rmphix_fastqc
9	0.0015076544552665705	0.011067115506321862	WUB_TM23_R2_rmphix_fastqc
>10	0.0015583502741015809	0.01411187420913724	WUB_TM23_R2_rmphix_fastqc
>50	0.0	0.0	WUB_TM23_R2_rmphix_fastqc
>100	1.472908231914274E-5	0.0023949192785339447	WUB_TM23_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM23_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM23_R2_rmphix_fastqc
>5k	0.0	0.0	WUB_TM23_R2_rmphix_fastqc
>10k+	2.0803138692306518E-6	0.030706164249164454	WUB_TM23_R2_rmphix_fastqc
1	80.94510719536981	64.86406401493053	WUB_TM24_R1_rmphix_fastqc
2	14.732309073424302	23.610999402839695	WUB_TM24_R1_rmphix_fastqc
3	3.2930175202201677	7.916420397775455	WUB_TM24_R1_rmphix_fastqc
4	0.7626109881576248	2.4444243595825466	WUB_TM24_R1_rmphix_fastqc
5	0.19088646536514517	0.7648190445374349	WUB_TM24_R1_rmphix_fastqc
6	0.05328926821076569	0.25621500478262105	WUB_TM24_R1_rmphix_fastqc
7	0.014165776035534518	0.07946062273543417	WUB_TM24_R1_rmphix_fastqc
8	0.005026105974457228	0.03222071559049507	WUB_TM24_R1_rmphix_fastqc
9	0.0016771447739336509	0.012095577703610126	WUB_TM24_R1_rmphix_fastqc
>10	0.0018905113620442838	0.018209697079424613	WUB_TM24_R1_rmphix_fastqc
>50	1.995110623708853E-5	0.0010711624427591025	WUB_TM24_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM24_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM24_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM24_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM24_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM24_R1_rmphix_fastqc
1	81.10191137359418	65.03732930742932	WUB_TM24_R2_rmphix_fastqc
2	14.625844534020526	23.457544988713202	WUB_TM24_R2_rmphix_fastqc
3	3.257660018435763	7.837158353075581	WUB_TM24_R2_rmphix_fastqc
4	0.7528300891063859	2.41484115915398	WUB_TM24_R2_rmphix_fastqc
5	0.18829787622146588	0.7550001458838812	WUB_TM24_R2_rmphix_fastqc
6	0.05069160124226447	0.24390397024754673	WUB_TM24_R2_rmphix_fastqc
7	0.014498675803786457	0.08138755249554731	WUB_TM24_R2_rmphix_fastqc
8	0.005017201707851184	0.03218719698698055	WUB_TM24_R2_rmphix_fastqc
9	0.001534658652847066	0.011076075599247434	WUB_TM24_R2_rmphix_fastqc
>10	0.0016152257082916422	0.015168030140782617	WUB_TM24_R2_rmphix_fastqc
>50	4.751640751203071E-5	0.002114632871137069	WUB_TM24_R2_rmphix_fastqc
>100	4.858623107691102E-5	0.009028570914912836	WUB_TM24_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM24_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM24_R2_rmphix_fastqc
>5k	0.0	0.0	WUB_TM24_R2_rmphix_fastqc
>10k+	2.642868003696692E-6	0.10326001648789411	WUB_TM24_R2_rmphix_fastqc
1	82.2213452953406	66.93093096185734	WUB_TM25_R1_rmphix_fastqc
2	13.96622916101355	22.737957313044575	WUB_TM25_R1_rmphix_fastqc
3	2.8901205795190137	7.0579650679903985	WUB_TM25_R1_rmphix_fastqc
4	0.6898542363826078	2.246257883678081	WUB_TM25_R1_rmphix_fastqc
5	0.1649056770258026	0.6711937420013127	WUB_TM25_R1_rmphix_fastqc
6	0.047288983252326895	0.2309689043847801	WUB_TM25_R1_rmphix_fastqc
7	0.014111692667097414	0.08041173578279785	WUB_TM25_R1_rmphix_fastqc
8	0.0038622539889535553	0.025152033614945748	WUB_TM25_R1_rmphix_fastqc
9	9.621656755927035E-4	0.007049115987834868	WUB_TM25_R1_rmphix_fastqc
>10	0.00131995513444824	0.01211324165794216	WUB_TM25_R1_rmphix_fastqc
>50	0.0	0.0	WUB_TM25_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM25_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM25_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM25_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM25_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM25_R1_rmphix_fastqc
1	82.11141840507587	66.73977817623857	WUB_TM25_R2_rmphix_fastqc
2	14.040937227094213	22.82481667287409	WUB_TM25_R2_rmphix_fastqc
3	2.927002036981442	7.1371608406217995	WUB_TM25_R2_rmphix_fastqc
4	0.6891798285483084	2.240648610108965	WUB_TM25_R2_rmphix_fastqc
5	0.16116431463652325	0.6549680189242824	WUB_TM25_R2_rmphix_fastqc
6	0.048995506100363934	0.2389399140060668	WUB_TM25_R2_rmphix_fastqc
7	0.014835988702168354	0.08441035728871085	WUB_TM25_R2_rmphix_fastqc
8	0.004331196350618674	0.028163009656172775	WUB_TM25_R2_rmphix_fastqc
9	5.505056290328132E-4	0.004027035685421127	WUB_TM25_R2_rmphix_fastqc
>10	0.0015467005575414679	0.014127477302833497	WUB_TM25_R2_rmphix_fastqc
>50	0.0	0.0	WUB_TM25_R2_rmphix_fastqc
>100	3.5996456344419934E-5	0.0060671345409192175	WUB_TM25_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM25_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM25_R2_rmphix_fastqc
>5k	0.0	0.0	WUB_TM25_R2_rmphix_fastqc
>10k+	2.2938675658976272E-6	0.02689275275216483	WUB_TM25_R2_rmphix_fastqc
1	82.3572255241674	67.06813554514562	WUB_TM26_R1_rmphix_fastqc
2	13.78531176916892	22.45231435086179	WUB_TM26_R1_rmphix_fastqc
3	2.9289396087465733	7.155602344519857	WUB_TM26_R1_rmphix_fastqc
4	0.6825836895876832	2.22346564604649	WUB_TM26_R1_rmphix_fastqc
5	0.16881059540794946	0.6873599627852173	WUB_TM26_R1_rmphix_fastqc
6	0.05098051337394624	0.24909785093148343	WUB_TM26_R1_rmphix_fastqc
7	0.016226246230953586	0.09249763481906145	WUB_TM26_R1_rmphix_fastqc
8	0.005252203763271229	0.03421732693532088	WUB_TM26_R1_rmphix_fastqc
9	0.002611487496743837	0.01914013453734003	WUB_TM26_R1_rmphix_fastqc
>10	0.0020583620565473968	0.018169203417811645	WUB_TM26_R1_rmphix_fastqc
>50	0.0	0.0	WUB_TM26_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM26_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM26_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM26_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM26_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM26_R1_rmphix_fastqc
1	82.2067178481763	66.83260994953496	WUB_TM26_R2_rmphix_fastqc
2	13.923109211996845	22.638483851616392	WUB_TM26_R2_rmphix_fastqc
3	2.9428520991985834	7.177460369412094	WUB_TM26_R2_rmphix_fastqc
4	0.6801418667820138	2.2117733091809257	WUB_TM26_R2_rmphix_fastqc
5	0.16953907807634064	0.6891613832099484	WUB_TM26_R2_rmphix_fastqc
6	0.05105159232867728	0.24902425836096195	WUB_TM26_R2_rmphix_fastqc
7	0.016248912027105017	0.09247054980740066	WUB_TM26_R2_rmphix_fastqc
8	0.0052595541215523615	0.034207396992870065	WUB_TM26_R2_rmphix_fastqc
9	0.003028067335784391	0.022155887451247476	WUB_TM26_R2_rmphix_fastqc
>10	0.0020217616763329774	0.018168026411438835	WUB_TM26_R2_rmphix_fastqc
>50	0.0	0.0	WUB_TM26_R2_rmphix_fastqc
>100	2.7596339827606947E-5	0.003526879106324411	WUB_TM26_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM26_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM26_R2_rmphix_fastqc
>5k	0.0	0.0	WUB_TM26_R2_rmphix_fastqc
>10k+	2.411940635973715E-6	0.03095813891542993	WUB_TM26_R2_rmphix_fastqc
1	82.14506792240195	66.89378627990145	WUB_TM27_R1_rmphix_fastqc
2	14.117783992838056	22.99327394932193	WUB_TM27_R1_rmphix_fastqc
3	2.8620437938315844	6.9920063630287705	WUB_TM27_R1_rmphix_fastqc
4	0.6459203699489429	2.1039879946056312	WUB_TM27_R1_rmphix_fastqc
5	0.16657581431523671	0.6782444280604943	WUB_TM27_R1_rmphix_fastqc
6	0.038641185642751305	0.18880173425116478	WUB_TM27_R1_rmphix_fastqc
7	0.013754628661452568	0.07840634250073887	WUB_TM27_R1_rmphix_fastqc
8	0.007104417677503816	0.04628313395136801	WUB_TM27_R1_rmphix_fastqc
9	0.0019237754282748036	0.014099417414079597	WUB_TM27_R1_rmphix_fastqc
>10	0.0011840992542606627	0.011110356964352912	WUB_TM27_R1_rmphix_fastqc
>50	0.0	0.0	WUB_TM27_R1_rmphix_fastqc
>100	0.0	0.0	WUB_TM27_R1_rmphix_fastqc
>500	0.0	0.0	WUB_TM27_R1_rmphix_fastqc
>1k	0.0	0.0	WUB_TM27_R1_rmphix_fastqc
>5k	0.0	0.0	WUB_TM27_R1_rmphix_fastqc
>10k+	0.0	0.0	WUB_TM27_R1_rmphix_fastqc
1	82.21873195507794	66.96588419009544	WUB_TM27_R2_rmphix_fastqc
2	14.031435056424405	22.85677321131025	WUB_TM27_R2_rmphix_fastqc
3	2.8742416680829845	7.023076010866558	WUB_TM27_R2_rmphix_fastqc
4	0.6496203842809762	2.1164229798656424	WUB_TM27_R2_rmphix_fastqc
5	0.1620654141282278	0.6599988527955201	WUB_TM27_R2_rmphix_fastqc
6	0.04067775702066872	0.19878841969350297	WUB_TM27_R2_rmphix_fastqc
7	0.013395751594346528	0.07637442587627072	WUB_TM27_R2_rmphix_fastqc
8	0.006483644337263811	0.042246623414839535	WUB_TM27_R2_rmphix_fastqc
9	0.0020602354126010454	0.015102268605645742	WUB_TM27_R2_rmphix_fastqc
>10	0.0012273254862679565	0.01110153774265551	WUB_TM27_R2_rmphix_fastqc
>50	2.9464516911075126E-5	0.0021717937505561467	WUB_TM27_R2_rmphix_fastqc
>100	2.9033211175666497E-5	0.0034336473143177916	WUB_TM27_R2_rmphix_fastqc
>500	0.0	0.0	WUB_TM27_R2_rmphix_fastqc
>1k	0.0	0.0	WUB_TM27_R2_rmphix_fastqc
>5k	0.0	0.0	WUB_TM27_R2_rmphix_fastqc
>10k+	2.3104262163894862E-6	0.028626038668827434	WUB_TM27_R2_rmphix_fastqc
1	82.43745585623492	67.26152461618943	WUB_TM28_R1_rmphix_fastqc
2	13.768478041581545	22.467671159972095	WUB_TM28_R1_rmphix_fastqc
3	2.922286833313028	7.15296702450035	WUB_TM28_R1_rmphix_fastqc
4	0.6386511390514428	2.084326783950218	WUB_TM28_R1_rmphix_fastqc
5	0.16643191516354308	0.6789671177028169	WUB_TM28_R1_rmphix_fastqc
6	0.04531233789210838	0.2218246717265692	WUB_TM28_R1_rmphix_fastqc
7	0.01424688202089372	0.08136919038311997	WUB_TM28_R1_rmphix_fastqc
8	0.005390986076325235	0.035188465137560125	WUB_TM28_R1_rmphix_fastqc
9	6.851329477371719E-4	0.005031059915162433	WUB_TM28_R1_rmphix_fastqc
>10	0.0010608757184344822	0.011129910522675403	WUB_TM28_R1_rmphix_fastqc
